cpuUsage,memoryUsage,userName,poolName,dayOfTheWeek,hourOfTheDay
1667,1921,Frodo,IndiaMarketing,Wednesday,20
2465,1879,Balrog,APACPreSales,Monday,19
2526,1502,Gandalf,IndiaMarketing,Monday,23
1311,1777,Frodo,APACPreSales,Friday,0
2133,2023,Samwise,IndiaMarketing,Monday,22
2163,1261,Saruman,APACPreSales,Thursday,16
625,1141,Bilbo,IndiaMarketing,Tuesday,19
1196,915,Thorin,APACPreSales,Wednesday,15
862,577,Balin,IndiaMarketing,Monday,15
868,1956,Balrog,APACPreSales,Monday,22
2605,558,Gandalf,IndiaMarketing,Friday,15
2581,1780,Frodo,APACPreSales,Monday,15
270,540,Balrog,IndiaMarketing,Thursday,22
388,1119,Gandalf,APACPreSales,Tuesday,3
2629,1251,Frodo,IndiaMarketing,Wednesday,10
2002,1930,Samwise,APACPreSales,Monday,5
2460,982,Saruman,IndiaMarketing,Monday,4
1165,1569,Bilbo,APACPreSales,Friday,23
2748,1815,Thorin,IndiaMarketing,Monday,2
789,855,Balin,APACPreSales,Thursday,22
1280,683,Balrog,IndiaMarketing,Tuesday,11
1216,1304,Gandalf,APACPreSales,Wednesday,22
485,2017,Frodo,IndiaMarketing,Monday,18
2955,1144,Balrog,APACPreSales,Monday,16
1881,1721,Gandalf,IndiaMarketing,Friday,19
904,1042,Frodo,APACPreSales,Monday,19
1399,1422,Samwise,IndiaMarketing,Thursday,3
1104,1395,Saruman,APACPreSales,Tuesday,8
280,1769,Bilbo,IndiaMarketing,Wednesday,11
2622,1605,Thorin,APACPreSales,Monday,12
1546,522,Balin,IndiaMarketing,Monday,12
627,1245,Balrog,APACPreSales,Friday,8
1318,1269,Gandalf,IndiaMarketing,Monday,21
1351,570,Frodo,APACPreSales,Thursday,5
2675,1425,Balrog,IndiaMarketing,Tuesday,3
1823,759,Gandalf,APACPreSales,Wednesday,2
2704,1263,Frodo,IndiaMarketing,Monday,11
1930,516,Samwise,APACPreSales,Monday,5
2110,1731,Saruman,IndiaMarketing,Friday,0
1082,1883,Bilbo,APACPreSales,Monday,3
2512,1418,Thorin,IndiaMarketing,Thursday,1
1910,765,Balin,APACPreSales,Tuesday,10
411,841,Balrog,IndiaMarketing,Wednesday,23
2230,1795,Gandalf,APACPreSales,Monday,22
1659,1199,Frodo,IndiaMarketing,Monday,14
1395,602,Balrog,APACPreSales,Friday,21
634,1140,Gandalf,IndiaMarketing,Monday,23
253,865,Frodo,APACPreSales,Thursday,21
2107,1742,Samwise,IndiaMarketing,Tuesday,7
2972,1197,Saruman,APACPreSales,Wednesday,11
1506,1704,Bilbo,IndiaMarketing,Monday,17
2745,1484,Thorin,APACPreSales,Monday,2
840,935,Balin,IndiaMarketing,Friday,21
1477,1352,Balrog,APACPreSales,Monday,11
994,1489,Gandalf,IndiaMarketing,Thursday,21
2079,650,Frodo,APACPreSales,Tuesday,21
2980,1035,Balrog,IndiaMarketing,Wednesday,10
955,583,Gandalf,APACPreSales,Monday,0
1329,1321,Frodo,IndiaMarketing,Monday,8
881,1901,Samwise,APACPreSales,Friday,3
474,557,Saruman,IndiaMarketing,Monday,10
2324,839,Bilbo,APACPreSales,Thursday,16
2457,666,Thorin,IndiaMarketing,Tuesday,18
1556,1620,Balin,APACPreSales,Wednesday,7
1111,1836,Balrog,IndiaMarketing,Monday,14
1158,1854,Gandalf,APACPreSales,Monday,23
642,1297,Frodo,IndiaMarketing,Friday,22
1609,1688,Balrog,APACPreSales,Monday,22
1612,1167,Gandalf,IndiaMarketing,Thursday,11
2096,2047,Frodo,APACPreSales,Tuesday,22
1918,889,Samwise,IndiaMarketing,Wednesday,12
713,775,Saruman,APACPreSales,Monday,17
1806,1889,Bilbo,IndiaMarketing,Monday,7
2027,1667,Thorin,APACPreSales,Friday,5
1101,1056,Balin,IndiaMarketing,Monday,9
970,1254,Balrog,APACPreSales,Thursday,14
2476,1732,Gandalf,IndiaMarketing,Tuesday,6
2065,1591,Frodo,APACPreSales,Wednesday,20
2906,1295,Balrog,IndiaMarketing,Monday,0
2008,1560,Gandalf,APACPreSales,Monday,23
2000,1873,Frodo,IndiaMarketing,Friday,8
814,1158,Samwise,APACPreSales,Monday,8
2351,944,Saruman,IndiaMarketing,Thursday,15
1182,963,Bilbo,APACPreSales,Tuesday,13
2234,720,Thorin,IndiaMarketing,Wednesday,9
1120,1215,Balin,APACPreSales,Monday,0
2588,1754,Balrog,IndiaMarketing,Monday,16
2118,662,Gandalf,APACPreSales,Friday,14
644,1013,Frodo,IndiaMarketing,Monday,5
1297,1776,Balrog,APACPreSales,Thursday,15
2835,1726,Gandalf,IndiaMarketing,Tuesday,8
1876,1150,Frodo,APACPreSales,Wednesday,2
2277,1417,Samwise,IndiaMarketing,Monday,21
473,919,Saruman,APACPreSales,Monday,12
1087,1882,Bilbo,IndiaMarketing,Friday,23
937,1726,Thorin,APACPreSales,Monday,2
2872,799,Balin,IndiaMarketing,Thursday,14
2420,1657,Balrog,APACPreSales,Tuesday,13
2488,1758,Gandalf,IndiaMarketing,Wednesday,13
356,894,Frodo,APACPreSales,Monday,17
2908,1797,Balrog,IndiaMarketing,Monday,22
2957,1409,Gandalf,APACPreSales,Friday,13
2622,1055,Frodo,IndiaMarketing,Monday,4
1823,1988,Samwise,APACPreSales,Thursday,11
2025,1649,Saruman,IndiaMarketing,Tuesday,10
1735,1249,Bilbo,APACPreSales,Wednesday,1
2163,1136,Thorin,IndiaMarketing,Monday,9
254,1545,Balin,APACPreSales,Monday,22
1375,1726,Balrog,IndiaMarketing,Friday,23
2237,779,Gandalf,APACPreSales,Monday,14
2490,1913,Frodo,IndiaMarketing,Thursday,22
385,932,Balrog,APACPreSales,Tuesday,1
1210,1848,Gandalf,IndiaMarketing,Wednesday,6
1034,1900,Frodo,APACPreSales,Monday,22
2026,1494,Samwise,IndiaMarketing,Monday,13
1863,821,Saruman,APACPreSales,Friday,18
2189,1904,Bilbo,IndiaMarketing,Monday,4
1108,1050,Thorin,APACPreSales,Thursday,13
2034,1140,Balin,IndiaMarketing,Tuesday,12
2234,1354,Balrog,APACPreSales,Wednesday,13
1500,1999,Gandalf,IndiaMarketing,Monday,7
1915,1596,Frodo,APACPreSales,Monday,18
2235,1739,Balrog,IndiaMarketing,Friday,14
936,1390,Gandalf,APACPreSales,Monday,2
847,732,Frodo,IndiaMarketing,Thursday,2
2618,1701,Samwise,APACPreSales,Tuesday,4
2294,1488,Saruman,IndiaMarketing,Wednesday,3
666,1376,Bilbo,APACPreSales,Monday,2
1067,976,Thorin,IndiaMarketing,Monday,3
448,2014,Balin,APACPreSales,Friday,8
2627,1552,Balrog,IndiaMarketing,Monday,22
1594,781,Gandalf,APACPreSales,Thursday,17
312,1178,Frodo,IndiaMarketing,Tuesday,5
482,646,Balrog,APACPreSales,Wednesday,7
2667,1572,Gandalf,IndiaMarketing,Monday,15
846,1407,Frodo,APACPreSales,Monday,6
888,840,Samwise,IndiaMarketing,Friday,22
1739,532,Saruman,APACPreSales,Monday,20
1829,1404,Bilbo,IndiaMarketing,Thursday,2
673,1723,Thorin,APACPreSales,Tuesday,4
841,1722,Balin,IndiaMarketing,Wednesday,3
2065,1295,Balrog,APACPreSales,Monday,15
991,572,Gandalf,IndiaMarketing,Monday,15
2519,1888,Frodo,APACPreSales,Friday,8
2635,601,Balrog,IndiaMarketing,Monday,13
643,1300,Gandalf,APACPreSales,Thursday,20
994,782,Frodo,IndiaMarketing,Tuesday,14
387,1773,Samwise,APACPreSales,Wednesday,7
2295,1229,Saruman,IndiaMarketing,Monday,16
2240,1046,Bilbo,APACPreSales,Monday,19
2898,1183,Thorin,IndiaMarketing,Friday,4
2461,1659,Balin,APACPreSales,Monday,16
1368,1264,Balrog,IndiaMarketing,Thursday,22
2531,769,Gandalf,APACPreSales,Tuesday,22
1886,979,Frodo,IndiaMarketing,Wednesday,7
1546,781,Balrog,APACPreSales,Monday,18
2366,765,Gandalf,IndiaMarketing,Monday,1
267,950,Frodo,APACPreSales,Friday,4
2842,1377,Samwise,IndiaMarketing,Monday,17
1233,1129,Saruman,APACPreSales,Thursday,11
2104,1116,Bilbo,IndiaMarketing,Tuesday,23
2100,1897,Thorin,APACPreSales,Wednesday,5
1230,1806,Balin,IndiaMarketing,Monday,20
2282,1619,Balrog,APACPreSales,Monday,16
1819,873,Gandalf,IndiaMarketing,Friday,13
1813,1214,Frodo,APACPreSales,Monday,11
2291,1571,Balrog,IndiaMarketing,Thursday,4
2977,585,Gandalf,APACPreSales,Tuesday,3
2874,754,Frodo,IndiaMarketing,Wednesday,6
621,689,Samwise,APACPreSales,Monday,17
1288,1631,Saruman,IndiaMarketing,Monday,9
2244,853,Bilbo,APACPreSales,Friday,7
619,608,Thorin,IndiaMarketing,Monday,8
2085,1692,Balin,APACPreSales,Thursday,18
1796,1683,Balrog,IndiaMarketing,Tuesday,6
499,1597,Gandalf,APACPreSales,Wednesday,6
2621,745,Frodo,IndiaMarketing,Monday,18
2674,1154,Balrog,APACPreSales,Monday,19
1942,1753,Gandalf,IndiaMarketing,Friday,4
924,1114,Frodo,APACPreSales,Monday,14
2980,1736,Samwise,IndiaMarketing,Thursday,6
696,1853,Saruman,APACPreSales,Tuesday,19
2478,577,Bilbo,IndiaMarketing,Wednesday,15
2802,1417,Thorin,APACPreSales,Monday,9
1526,1917,Balin,IndiaMarketing,Monday,13
1088,815,Balrog,APACPreSales,Friday,10
2855,1030,Gandalf,IndiaMarketing,Monday,11
884,1054,Frodo,APACPreSales,Thursday,20
359,1855,Balrog,IndiaMarketing,Tuesday,19
1081,836,Gandalf,APACPreSales,Wednesday,4
1896,1469,Frodo,IndiaMarketing,Monday,10
1894,1641,Samwise,APACPreSales,Monday,9
1186,1936,Saruman,IndiaMarketing,Friday,1
469,1469,Bilbo,APACPreSales,Monday,17
1933,1139,Thorin,IndiaMarketing,Thursday,1
1029,1066,Balin,APACPreSales,Tuesday,6
2427,537,Balrog,IndiaMarketing,Wednesday,6
1349,982,Gandalf,APACPreSales,Monday,22
1499,1409,Frodo,IndiaMarketing,Monday,12
399,628,Balrog,APACPreSales,Friday,8
2770,572,Gandalf,IndiaMarketing,Monday,21
836,1627,Frodo,APACPreSales,Thursday,6
505,825,Samwise,IndiaMarketing,Tuesday,10
1364,1737,Saruman,APACPreSales,Wednesday,7
2998,1997,Bilbo,IndiaMarketing,Monday,2
972,837,Thorin,APACPreSales,Monday,15
1114,530,Balin,IndiaMarketing,Friday,1
2941,1019,Balrog,APACPreSales,Monday,17
1670,1021,Gandalf,IndiaMarketing,Thursday,17
313,1943,Frodo,APACPreSales,Tuesday,15
640,1759,Balrog,IndiaMarketing,Wednesday,21
1988,1115,Gandalf,APACPreSales,Monday,2
2879,845,Frodo,IndiaMarketing,Monday,5
2538,542,Samwise,APACPreSales,Friday,9
2637,1720,Saruman,IndiaMarketing,Monday,6
1940,1091,Bilbo,APACPreSales,Thursday,16
363,1785,Thorin,IndiaMarketing,Tuesday,13
2658,1880,Balin,APACPreSales,Wednesday,7
537,786,Balrog,IndiaMarketing,Monday,1
2014,909,Balrog,IndiaMarketing,Monday,11
972,646,Gandalf,APACPreSales,Thursday,11
2773,1912,Frodo,IndiaMarketing,Tuesday,19
1540,1446,Balrog,IndiaMarketing,Monday,6
2709,1570,Gandalf,APACPreSales,Thursday,18
2848,931,Frodo,IndiaMarketing,Tuesday,10
862,1295,Samwise,APACPreSales,Wednesday,14
2840,1513,Saruman,IndiaMarketing,Monday,4
1404,1506,Bilbo,APACPreSales,Monday,9
2096,578,Thorin,IndiaMarketing,Friday,20
1385,2013,Balin,APACPreSales,Monday,9
556,1844,Balrog,IndiaMarketing,Thursday,12
975,2026,Gandalf,APACPreSales,Tuesday,8
2081,1851,Frodo,IndiaMarketing,Wednesday,5
685,1478,Balrog,APACPreSales,Monday,9
2121,900,Gandalf,IndiaMarketing,Monday,12
1915,1098,Frodo,APACPreSales,Friday,7
2031,1697,Samwise,IndiaMarketing,Monday,23
2663,1007,Saruman,APACPreSales,Thursday,21
1861,1436,Bilbo,IndiaMarketing,Tuesday,3
991,803,Thorin,APACPreSales,Wednesday,13
1790,1449,Balin,IndiaMarketing,Monday,0
2414,890,Balrog,APACPreSales,Monday,3
2000,925,Gandalf,IndiaMarketing,Friday,5
1971,1613,Frodo,APACPreSales,Monday,6
563,2038,Balrog,IndiaMarketing,Thursday,21
1532,1726,Gandalf,APACPreSales,Tuesday,20
2875,858,Frodo,IndiaMarketing,Wednesday,10
1383,1044,Samwise,APACPreSales,Monday,7
1096,2002,Saruman,IndiaMarketing,Monday,13
289,1152,Bilbo,APACPreSales,Friday,20
298,911,Thorin,IndiaMarketing,Monday,15
1489,1596,Balin,APACPreSales,Thursday,8
2895,1649,Balrog,IndiaMarketing,Tuesday,23
998,1140,Gandalf,APACPreSales,Wednesday,16
1421,1402,Frodo,IndiaMarketing,Monday,11
2054,1299,Balrog,APACPreSales,Monday,22
2428,1021,Gandalf,IndiaMarketing,Friday,15
742,818,Frodo,APACPreSales,Monday,19
341,1860,Samwise,IndiaMarketing,Thursday,8
2044,1795,Saruman,APACPreSales,Tuesday,11
2854,1900,Bilbo,IndiaMarketing,Wednesday,13
427,804,Thorin,APACPreSales,Monday,14
1754,1984,Balin,IndiaMarketing,Monday,15
798,1068,Balrog,APACPreSales,Friday,10
343,1684,Gandalf,IndiaMarketing,Monday,13
1028,1067,Frodo,APACPreSales,Thursday,12
1357,1989,Balrog,IndiaMarketing,Tuesday,13
2723,651,Gandalf,APACPreSales,Wednesday,20
1092,512,Frodo,IndiaMarketing,Monday,6
1026,1464,Samwise,APACPreSales,Monday,9
2257,1146,Saruman,IndiaMarketing,Friday,10
1934,1967,Bilbo,APACPreSales,Monday,22
291,977,Thorin,IndiaMarketing,Thursday,4
2142,2006,Balin,APACPreSales,Tuesday,10
2921,1614,Balrog,IndiaMarketing,Wednesday,13
2464,1242,Gandalf,APACPreSales,Monday,14
1341,1140,Frodo,IndiaMarketing,Monday,7
1509,1589,Balrog,APACPreSales,Friday,21
1583,832,Gandalf,IndiaMarketing,Monday,12
1868,1867,Frodo,APACPreSales,Thursday,2
1855,1992,Samwise,IndiaMarketing,Tuesday,11
2071,1870,Saruman,APACPreSales,Wednesday,17
539,1230,Bilbo,IndiaMarketing,Monday,18
1916,1546,Thorin,APACPreSales,Monday,16
1079,1229,Balin,IndiaMarketing,Friday,5
336,634,Balrog,APACPreSales,Monday,8
708,1726,Gandalf,IndiaMarketing,Thursday,15
2106,1170,Frodo,APACPreSales,Tuesday,0
2420,1788,Balrog,IndiaMarketing,Wednesday,4
2774,2015,Gandalf,APACPreSales,Monday,11
1794,779,Frodo,IndiaMarketing,Monday,20
607,1448,Samwise,APACPreSales,Friday,8
2542,1854,Saruman,IndiaMarketing,Monday,16
2757,701,Bilbo,APACPreSales,Thursday,15
2672,1322,Thorin,IndiaMarketing,Tuesday,3
1565,1518,Balin,APACPreSales,Wednesday,0
785,580,Balrog,IndiaMarketing,Monday,7
1691,1763,Gandalf,APACPreSales,Monday,3
1843,763,Frodo,IndiaMarketing,Friday,7
857,1141,Balrog,APACPreSales,Monday,12
1391,2002,Gandalf,IndiaMarketing,Thursday,3
1546,1758,Frodo,APACPreSales,Tuesday,18
2178,1571,Samwise,IndiaMarketing,Wednesday,15
761,1306,Saruman,APACPreSales,Monday,2
1697,599,Bilbo,IndiaMarketing,Monday,19
2953,662,Thorin,APACPreSales,Friday,8
2307,693,Balin,IndiaMarketing,Monday,16
1153,811,Balrog,APACPreSales,Thursday,18
2980,586,Gandalf,IndiaMarketing,Tuesday,22
2665,606,Frodo,APACPreSales,Wednesday,13
587,1416,Balrog,IndiaMarketing,Monday,4
315,800,Gandalf,APACPreSales,Monday,5
992,1171,Frodo,IndiaMarketing,Friday,0
2129,866,Samwise,APACPreSales,Monday,22
2958,1010,Saruman,IndiaMarketing,Thursday,15
983,1530,Bilbo,APACPreSales,Tuesday,16
268,1168,Thorin,IndiaMarketing,Wednesday,2
1091,1585,Balin,APACPreSales,Monday,2
2873,603,Balrog,IndiaMarketing,Monday,8
1730,1292,Gandalf,APACPreSales,Friday,10
546,1672,Frodo,IndiaMarketing,Monday,9
662,1767,Balrog,APACPreSales,Thursday,1
2065,697,Gandalf,IndiaMarketing,Tuesday,12
645,1656,Frodo,APACPreSales,Wednesday,21
345,864,Samwise,IndiaMarketing,Monday,5
1478,1809,Saruman,APACPreSales,Monday,12
2245,1560,Bilbo,IndiaMarketing,Friday,2
2823,1493,Thorin,APACPreSales,Monday,10
2875,1059,Balin,IndiaMarketing,Thursday,0
1661,535,Balrog,APACPreSales,Tuesday,22
2888,1832,Gandalf,IndiaMarketing,Wednesday,12
2679,1098,Frodo,APACPreSales,Monday,19
1249,641,Balrog,IndiaMarketing,Monday,5
2300,1144,Gandalf,APACPreSales,Friday,20
780,849,Frodo,IndiaMarketing,Monday,9
2910,1138,Samwise,APACPreSales,Thursday,6
271,517,Saruman,IndiaMarketing,Tuesday,11
2648,1708,Bilbo,APACPreSales,Wednesday,4
2825,851,Thorin,IndiaMarketing,Monday,21
992,1313,Balin,APACPreSales,Monday,13
1546,753,Balrog,IndiaMarketing,Friday,9
1668,1238,Gandalf,APACPreSales,Monday,12
270,1528,Frodo,IndiaMarketing,Thursday,7
1984,1874,Balrog,APACPreSales,Tuesday,13
2800,1371,Gandalf,IndiaMarketing,Wednesday,22
1587,980,Frodo,APACPreSales,Monday,8
2518,557,Samwise,IndiaMarketing,Monday,5
466,1759,Saruman,APACPreSales,Friday,3
1830,920,Bilbo,IndiaMarketing,Monday,15
1040,1487,Thorin,APACPreSales,Thursday,13
1327,1188,Balin,IndiaMarketing,Tuesday,2
1778,833,Balrog,APACPreSales,Wednesday,17
2210,614,Gandalf,IndiaMarketing,Monday,20
298,739,Frodo,APACPreSales,Monday,9
1355,1429,Balrog,IndiaMarketing,Friday,4
1626,1078,Gandalf,APACPreSales,Monday,18
1366,1579,Frodo,IndiaMarketing,Thursday,16
1862,1407,Samwise,APACPreSales,Tuesday,21
2015,2015,Saruman,IndiaMarketing,Wednesday,3
1062,2015,Bilbo,APACPreSales,Monday,15
974,811,Thorin,IndiaMarketing,Monday,1
542,1103,Balin,APACPreSales,Friday,21
2504,525,Balrog,IndiaMarketing,Monday,19
2137,1807,Gandalf,APACPreSales,Thursday,0
1017,1516,Frodo,IndiaMarketing,Tuesday,10
2163,960,Balrog,APACPreSales,Wednesday,16
2262,1858,Gandalf,IndiaMarketing,Monday,13
2506,1779,Frodo,APACPreSales,Monday,6
2233,1442,Samwise,IndiaMarketing,Friday,14
2488,1484,Saruman,APACPreSales,Monday,18
709,1089,Bilbo,IndiaMarketing,Thursday,0
328,1880,Thorin,APACPreSales,Tuesday,18
1265,1474,Balin,IndiaMarketing,Wednesday,22
1941,1572,Balrog,APACPreSales,Monday,23
1819,950,Gandalf,IndiaMarketing,Monday,15
2622,1554,Frodo,APACPreSales,Friday,21
1773,672,Balrog,IndiaMarketing,Monday,1
317,631,Gandalf,APACPreSales,Thursday,14
1981,1718,Frodo,IndiaMarketing,Tuesday,0
1932,1252,Samwise,APACPreSales,Wednesday,14
1634,1378,Saruman,IndiaMarketing,Monday,7
853,1454,Bilbo,APACPreSales,Monday,7
2827,1282,Thorin,IndiaMarketing,Friday,19
268,1628,Balin,APACPreSales,Monday,2
841,1722,Balrog,IndiaMarketing,Thursday,14
1615,1166,Gandalf,APACPreSales,Tuesday,0
355,1842,Frodo,IndiaMarketing,Wednesday,6
1800,1792,Balrog,APACPreSales,Monday,3
990,583,Gandalf,IndiaMarketing,Monday,11
1858,1916,Frodo,APACPreSales,Friday,17
2301,566,Samwise,IndiaMarketing,Monday,9
682,1123,Saruman,APACPreSales,Thursday,16
1597,1943,Bilbo,IndiaMarketing,Tuesday,21
1334,801,Thorin,APACPreSales,Wednesday,9
555,1222,Balin,IndiaMarketing,Monday,2
805,816,Balrog,APACPreSales,Monday,17
1655,1990,Gandalf,IndiaMarketing,Friday,22
970,1008,Frodo,APACPreSales,Monday,6
970,2027,Balrog,IndiaMarketing,Thursday,14
1823,1920,Gandalf,APACPreSales,Tuesday,8
1740,1774,Frodo,IndiaMarketing,Wednesday,11
2568,1062,Samwise,APACPreSales,Monday,11
1223,1801,Saruman,IndiaMarketing,Monday,14
1507,577,Bilbo,APACPreSales,Friday,17
2186,1229,Thorin,IndiaMarketing,Monday,16
1395,514,Balin,APACPreSales,Thursday,10
2243,1547,Balrog,IndiaMarketing,Tuesday,20
2878,1975,Gandalf,APACPreSales,Wednesday,1
391,1311,Frodo,IndiaMarketing,Monday,7
273,914,Balrog,APACPreSales,Monday,16
1208,1340,Gandalf,IndiaMarketing,Friday,6
792,1240,Frodo,APACPreSales,Monday,19
2836,1517,Samwise,IndiaMarketing,Thursday,10
276,1269,Saruman,APACPreSales,Tuesday,10
1760,1076,Bilbo,IndiaMarketing,Wednesday,4
1334,2024,Thorin,APACPreSales,Monday,12
2990,1705,Balin,IndiaMarketing,Monday,12
2959,1009,Balrog,APACPreSales,Friday,7
2826,1427,Gandalf,IndiaMarketing,Monday,7
1645,1884,Frodo,APACPreSales,Thursday,0
1493,1065,Balrog,IndiaMarketing,Tuesday,12
1960,1850,Gandalf,APACPreSales,Wednesday,4
514,1360,Frodo,IndiaMarketing,Monday,1
2189,1239,Samwise,APACPreSales,Monday,1
1292,1651,Saruman,IndiaMarketing,Friday,13
2950,1371,Bilbo,APACPreSales,Monday,19
1220,1873,Thorin,IndiaMarketing,Thursday,21
566,1320,Balin,APACPreSales,Tuesday,20
1568,1915,Balrog,IndiaMarketing,Wednesday,20
553,1680,Gandalf,APACPreSales,Monday,6
2618,1029,Frodo,IndiaMarketing,Monday,21
2662,1322,Balrog,APACPreSales,Friday,19
383,1235,Gandalf,IndiaMarketing,Monday,7
460,550,Frodo,APACPreSales,Thursday,13
2384,527,Samwise,IndiaMarketing,Tuesday,15
2510,1484,Saruman,APACPreSales,Wednesday,2
1700,926,Bilbo,IndiaMarketing,Monday,16
2912,1518,Thorin,APACPreSales,Monday,3
285,1724,Balin,IndiaMarketing,Friday,17
1721,1960,Balrog,APACPreSales,Monday,21
1393,1142,Gandalf,IndiaMarketing,Thursday,7
671,1266,Frodo,APACPreSales,Tuesday,22
1813,1045,Balrog,IndiaMarketing,Wednesday,8
1782,2020,Gandalf,APACPreSales,Monday,2
723,1827,Frodo,IndiaMarketing,Monday,4
1042,987,Samwise,APACPreSales,Friday,16
2504,2030,Saruman,IndiaMarketing,Monday,21
307,869,Bilbo,APACPreSales,Thursday,21
1289,1193,Thorin,IndiaMarketing,Tuesday,10
2527,1203,Balin,APACPreSales,Wednesday,20
2627,986,Balrog,IndiaMarketing,Monday,22
375,1607,Gandalf,APACPreSales,Monday,18
774,744,Frodo,IndiaMarketing,Friday,21
1681,1406,Balrog,APACPreSales,Monday,18
724,1199,Gandalf,IndiaMarketing,Thursday,1
317,1657,Frodo,APACPreSales,Tuesday,14
2986,1283,Samwise,IndiaMarketing,Wednesday,12
301,1522,Saruman,APACPreSales,Monday,6
1260,1168,Bilbo,IndiaMarketing,Monday,10
1885,1487,Thorin,APACPreSales,Friday,9
2811,963,Balin,IndiaMarketing,Monday,6
2879,1768,Balrog,APACPreSales,Thursday,17
1342,1831,Gandalf,IndiaMarketing,Tuesday,22
2852,1395,Frodo,APACPreSales,Wednesday,3
1056,533,Balrog,IndiaMarketing,Monday,23
950,941,Gandalf,APACPreSales,Monday,5
1574,1914,Frodo,IndiaMarketing,Friday,19
1704,1547,Samwise,APACPreSales,Monday,6
319,994,Saruman,IndiaMarketing,Thursday,4
2397,585,Bilbo,APACPreSales,Tuesday,16
2307,1657,Thorin,IndiaMarketing,Wednesday,20
2816,1486,Balin,APACPreSales,Monday,14
688,1295,Balrog,IndiaMarketing,Monday,19
2886,1946,Gandalf,APACPreSales,Friday,12
2480,853,Frodo,IndiaMarketing,Monday,7
1544,874,Balrog,APACPreSales,Thursday,20
1028,1495,Gandalf,IndiaMarketing,Tuesday,11
1407,1605,Frodo,APACPreSales,Wednesday,13
2867,1262,Samwise,IndiaMarketing,Monday,15
2010,764,Saruman,APACPreSales,Monday,7
447,878,Bilbo,IndiaMarketing,Friday,15
2046,1755,Thorin,APACPreSales,Monday,16
687,1237,Balin,IndiaMarketing,Thursday,10
702,1041,Balrog,APACPreSales,Tuesday,3
1689,568,Gandalf,IndiaMarketing,Wednesday,17
821,860,Frodo,APACPreSales,Monday,3
968,891,Balrog,IndiaMarketing,Monday,19
2453,646,Gandalf,APACPreSales,Friday,6
839,649,Frodo,IndiaMarketing,Monday,10
2571,1414,Samwise,APACPreSales,Thursday,2
987,1473,Saruman,IndiaMarketing,Tuesday,16
1402,1816,Bilbo,APACPreSales,Wednesday,14
2586,565,Thorin,IndiaMarketing,Monday,10
2552,964,Balin,APACPreSales,Monday,2
1191,522,Balrog,IndiaMarketing,Friday,3
2218,816,Gandalf,APACPreSales,Monday,12
2078,1955,Frodo,IndiaMarketing,Thursday,8
2010,1842,Balrog,APACPreSales,Tuesday,14
1548,1799,Gandalf,IndiaMarketing,Wednesday,6
1548,1473,Frodo,APACPreSales,Monday,2
2651,817,Samwise,IndiaMarketing,Monday,11
2855,1467,Saruman,APACPreSales,Friday,9
1276,1321,Bilbo,IndiaMarketing,Monday,4
1943,701,Thorin,APACPreSales,Thursday,16
2251,1612,Balin,IndiaMarketing,Tuesday,16
938,1656,Balrog,APACPreSales,Wednesday,6
2012,1282,Gandalf,IndiaMarketing,Monday,6
1029,2005,Frodo,APACPreSales,Monday,15
2755,691,Balrog,IndiaMarketing,Friday,20
2872,1567,Gandalf,APACPreSales,Monday,17
886,1347,Frodo,IndiaMarketing,Thursday,7
2463,1890,Samwise,APACPreSales,Tuesday,14
2133,1515,Saruman,IndiaMarketing,Wednesday,1
1485,1596,Bilbo,APACPreSales,Monday,23
2699,1908,Thorin,IndiaMarketing,Monday,14
2333,1910,Balin,APACPreSales,Friday,10
2676,1271,Balrog,IndiaMarketing,Monday,5
589,1329,Gandalf,APACPreSales,Thursday,2
2465,1366,Frodo,IndiaMarketing,Tuesday,19
655,851,Balrog,APACPreSales,Wednesday,23
1143,1576,Gandalf,IndiaMarketing,Monday,11
1027,945,Frodo,APACPreSales,Monday,22
1093,885,Samwise,IndiaMarketing,Friday,0
1407,1646,Saruman,APACPreSales,Monday,18
